demon	d_label	d_deleted	d_node	d_parent	test	t_label	t_deleted	start	t_node	t_parent
我舍友的姐姐今年就直接进来住过	的姐姐今年就直接进来住过	我舍友	NP-D4-N0	DNP-D3-N0	那是你一辈子的事耶	那是你的事耶	一辈子	3	NP-D6-N1	DNP-D5-N1
我给你送去	我送去	给你	PP-D3-N1	VP-D2-N1	嗯最后一轮是跟总经理	嗯最后一轮是	跟总经理	6	PP-D3-N4	VP-D2-N2
我给你晚安的	我晚安的	给你	PP-D4-N1	VP-D3-N1	方向和汽车应该没什么关系	方向应该没什么关系	和汽车	2	PP-D3-N1	VP-D2-N1
你跟销售经理说说	你跟说说	销售经理	NP-D4-N1	PP-D3-N1	我基本不在里面说话	我基本不在说话	里面	5	NP-D4-N3	PP-D3-N3
你要根据我们模块上的接口来配置	你要根据接口来配置	我们模块上的	DNP-D6-N0	NP-D5-N1	我老实实地照你的方配的	我老实实地照方配的	你的	6	DNP-D7-N0	NP-D6-N1
我是借用你的话	我是借用话	你的	DNP-D5-N0	NP-D4-N1	我是把它们备份到我的服务器上	我是把它们备份到服务器上	我的	8	DNP-D8-N0	NP-D7-N2
这个世道变了	世道变了	这个	DP-D3-N0	NP-D2-N0	小女孩你昨天去思考什么人生了	小女孩你昨天去思考人生了	什么	9	DP-D6-N0	NP-D5-N1
我昨天也跟他留言了滴	我昨天也留言了滴	跟他	PP-D4-N3	VP-D3-N1	我给她发了短信	我发了短信	给她	1	PP-D3-N1	VP-D2-N1
这个世道变了	世道变了	这个	DP-D3-N0	NP-D2-N0	现在你用什么模块	现在你用模块	什么	4	DP-D4-N0	NP-D3-N3
金钱豹的铁板烧没有了	铁板烧没有了	金钱豹的	DNP-D3-N0	NP-D2-N0	孩子的奶粉也越来越不安全了	奶粉也越来越不安全了	孩子的	0	DNP-D3-N0	NP-D2-N0
你们现在是周一早上吧	你们现在是吧	周一早上	NP-D5-N2	VP-D4-N2	它和启明是一个概念	它和是一个概念	启明	2	NP-D4-N1	VP-D2-N1
你最近在家干啥	你最近干啥	在家	PP-D3-N2	VP-D2-N1	万事不以换字为目的	万事不为目的	以换字	3	PP-D3-N3	VP-D2-N1
我提供电子版的	我提供	电子版的	NP-D3-N2	VP-D2-N1	所以门当户对真的还是有道理的	所以门当户对真的还是有的	道理	11	NP-D6-N1	VP-D5-N3
这个互惠生的签证很难办	这个签证很难办	互惠生的	DNP-D3-N1	NP-D2-N0	我们的产品在哪里加工	产品在哪里加工	我们的	0	DNP-D3-N0	NP-D2-N0
他教刑事司法系统的	他教的	刑事司法系统	NP-D4-N2	VP-D3-N1	我周五生日	我生日	周五	1	NP-D3-N1	VP-D2-N1
我在宿舍经常没型号的	我经常没型号的	在宿舍	PP-D4-N1	VP-D3-N1	我给你加	我加	给你	1	PP-D3-N1	VP-D2-N1
这是同学的婚纱	这是	同学的婚纱	NP-D3-N2	VP-D2-N1	奶妈终于在微信上出现了	奶妈终于在上出现了	微信	5	NP-D5-N0	VP-D2-N1
人家站在洋人的立场操作	人家站在立场操作	洋人的	DNP-D6-N0	NP-D5-N1	现在的我有点后怕了	我有点后怕了	现在的	0	DNP-D3-N0	NP-D2-N0
我还有二十分钟	我还有	二十分钟	QP-D4-N2	VP-D3-N2	下面还有老些老总等着	下面还有老总等着	老些	4	QP-D6-N0	VP-D3-N2
楼顶各种小花园	楼顶小花园	各种	DP-D4-N0	NP-D3-N1	每个人心中的比例不同	人心中的比例不同	每个	0	DP-D3-N0	NP-D2-N0
其实里面也没有爱情故事	其实里面也没有	爱情故事	NP-D4-N2	VP-D3-N3	它分蛮多版面	它分	蛮多版面	2	NP-D3-N2	VP-D2-N1
鸡蛋盒的圣诞树不错	的圣诞树不错	鸡蛋盒	NP-D4-N0	DNP-D3-N0	这个互惠生的签证很难办	这个的签证很难办	互惠生	2	NP-D4-N2	DNP-D3-N1
好汉不提当年勇	好汉不提	当年勇	NP-D4-N2	VP-D3-N2	他说我与时代脱节了	他说脱节了	我与时代	2	NP-D4-N0	VP-D2-N1
我再给他打个电话问问你	我再给他打问问你	个电话	NP-D5-N2	VP-D4-N3	你要告诉我英文名	你要告诉我	英文名	5	NP-D4-N2	VP-D3-N2
我的狗屎多	狗屎多	我的	DNP-D3-N0	NP-D2-N0	那是你一辈子的事耶	那是你事耶	一辈子的	3	DNP-D5-N1	NP-D4-N2
老公也在我这边	老公也在	我这边	NP-D4-N2	VP-D3-N2	我不经常看电视	我不经常看	电视	5	NP-D4-N3	VP-D3-N3
我会跟他们讲明利害	我会讲明利害	跟他们	PP-D4-N0	VP-D3-N2	我周末给你发邮件吧	我周末发邮件吧	给你	3	PP-D4-N2	VP-D3-N1
我才知道她和你一个专业	我才知道她和你专业	一个	QP-D8-N1	NP-D7-N2	我一个女生着急啥	我女生着急啥	一个	1	QP-D3-N1	NP-D2-N0
我去店里买	我去买	店里	LCP-D4-N1	VP-D3-N1	整个国家公园都建在一个活火山上	整个国家公园都建在	一个活火山上	9	LCP-D5-N2	VP-D3-N3
你在那座城市	你在城市	那座	DP-D4-N0	NP-D3-N2	你觉得哪个行的最好	你觉得行的最好	哪个	3	DP-D7-N0	NP-D6-N0
我同事说我的外套都没型	我同事说外套都没型	我的	DNP-D5-N0	NP-D4-N0	后辈的都忘之脑后了	都忘之脑后了	后辈的	0	DNP-D3-N0	NP-D2-N0
它分蛮多版面	它分版面	蛮多	ADJP-D4-N0	NP-D3-N2	人家是个大型连锁	人家是个连锁	大型	4	ADJP-D5-N1	NP-D4-N1
你昨儿个晚上又做贼去了	你又做贼去了	昨儿个晚上	NP-D3-N1	VP-D2-N1	自己做面包	自己做	面包	3	NP-D3-N2	VP-D2-N1
你今天没用手机上捏	你今天没上捏	用手机	PP-D4-N3	VP-D3-N1	你去给我带个眼霜	你去带个眼霜	给我	2	PP-D4-N0	VP-D3-N2
他老说有些人的性格要改了	他老说性格要改了	有些人的	DNP-D6-N0	NP-D5-N0	我的证重新办了	证重新办了	我的	0	DNP-D3-N0	NP-D2-N0
我今天下午困死了	我困死了	今天下午	NP-D3-N1	VP-D2-N1	那你不担心以后她给你难堪么	那你不担心她给你难堪么	以后	5	NP-D6-N0	VP-D4-N3
改天我试探性的问问他	改天我问问他	试探性的	DVP-D3-N2	VP-D2-N2	老人一个个的都是这么办的	老人都是这么办的	一个个的	2	DVP-D4-N2	VP-D3-N1
我说你哥的孩子	我说孩子	你哥的	DNP-D4-N0	NP-D3-N2	你手头上的工作继续	你工作继续	手头上的	1	DNP-D3-N1	NP-D2-N0
友情是体系外额外的东西	友情是体系外东西	额外的	DNP-D4-N1	NP-D3-N2	我们自己去搞自己的	我们自己去搞	自己的	6	DNP-D5-N0	NP-D4-N1
我真的不明白这其中的事	我真的不明白这事	其中的	DNP-D5-N1	NP-D4-N3	独立学院的就一个商贸英语类专业	就一个商贸英语类专业	独立学院的	0	DNP-D3-N0	NP-D2-N0
他付出了太多太多	他付出了	太多太多	QP-D3-N3	VP-D2-N1	这个有点难度考倒了一堆人	这个有点难度考倒了人	一堆	9	QP-D5-N4	VP-D3-N2
你的彩虹要求太宽了	彩虹要求太宽了	你的	DNP-D3-N0	NP-D2-N0	你的怎么不搞了	怎么不搞了	你的	0	DNP-D3-N0	NP-D2-N0
我有招行的储蓄卡	我有储蓄卡	招行的	DNP-D4-N0	NP-D3-N2	我这里的有	我有	这里的	1	DNP-D4-N1	NP-D3-N1
我睡床上了	我睡了	床上	LCP-D3-N2	VP-D2-N1	咱部催台上道具什么的	咱部催道具什么的	台上	3	LCP-D5-N0	VP-D2-N1
这样的人不会全情投入去爱一个人	这样的人不会全情投入去爱人	一个	QP-D9-N0	NP-D8-N1	独立学院的就一个商贸英语类专业	独立学院的就商贸英语类专业	一个	6	QP-D5-N2	NP-D4-N3
我从别家搜到的	我搜到的	从别家	PP-D4-N1	VP-D3-N1	我给你加	我加	给你	1	PP-D3-N1	VP-D2-N1
新条例啥时候能正式施行	新条例能正式施行	啥时候	NP-D3-N2	VP-D2-N1	我刚才给他发信息他没有回应	我刚才给他发他没有回应	信息	6	NP-D5-N4	VP-D4-N3
我在我家已经做过菜请他了	我已经做过菜请他了	在我家	PP-D3-N1	VP-D2-N1	我给你打过去就是	我打过去就是	给你	1	PP-D4-N1	VP-D3-N1
我给你发功了	我发功了	给你	PP-D3-N1	VP-D2-N1	你可能要比这个早吧	你可能要早吧	比这个	4	PP-D6-N0	VP-D5-N1
晚上我跟老师联系	晚上我联系	跟老师	PP-D3-N2	VP-D2-N2	这个直接在格子里改	这个直接改	在格子里	4	PP-D3-N2	VP-D2-N1
你的语文是不是很差	语文是不是很差	你的	DNP-D3-N0	NP-D2-N0	你先生的工作很好	工作很好	你先生的	0	DNP-D3-N0	NP-D2-N0
老百姓辛辛苦苦的买了车	老百姓买了车	辛辛苦苦的	DVP-D3-N1	VP-D2-N1	改天我试探性的问问他	改天我问问他	试探性的	3	DVP-D3-N2	VP-D2-N2
我甚至以为合格的母亲就该懂医	我甚至以为母亲就该懂医	合格的	DNP-D6-N0	NP-D5-N0	我懂他的意思	我懂意思	他的	2	DNP-D4-N0	NP-D3-N2
那必竟是他爸	那必竟是	他爸	NP-D4-N2	VP-D3-N2	目的不重要一切在运动	目的不重要一切在	运动	8	NP-D4-N5	VP-D3-N3
那个女孩挺不错的	女孩挺不错的	那个	DP-D4-N0	NP-D3-N0	那些听力很简单的	听力很简单的	那些	0	DP-D4-N0	NP-D3-N0
也许你有你的难处	也许你有难处	你的	DNP-D4-N0	NP-D3-N3	我们现在客户需要这类的图书	我们现在客户需要图书	这类的	8	DNP-D4-N3	NP-D3-N4
你赶紧的搞研究去	你搞研究去	赶紧的	DVP-D3-N1	VP-D2-N1	你一定要好好的生活	你一定要生活	好好的	4	DVP-D5-N0	VP-D4-N2
你的语文是不是很差	语文是不是很差	你的	DNP-D3-N0	NP-D2-N0	这是我的简历	这是简历	我的	2	DNP-D4-N0	NP-D3-N2
心里各种状况或多或少有个预判	心里或多或少有个预判	各种状况	NP-D3-N1	VP-D2-N1	我觉得硕士好尴尬	我觉得好尴尬	硕士	3	NP-D4-N0	VP-D2-N1
只是对方是不是看到你的名字	只是对方是不是看到名字	你的	DNP-D5-N0	NP-D4-N4	你只谈谈你的想法就行	你只谈谈想法就行	你的	4	DNP-D6-N0	NP-D5-N2
男孩不能太乖这是我的看法	男孩不能太乖这是	我的看法	NP-D4-N5	VP-D3-N3	你这年纪轻轻滴失眠个什么撒	你这轻轻滴失眠个什么撒	年纪	2	NP-D6-N0	VP-D3-N1
民愤如火烧眼皮	民愤烧眼皮	如火	PP-D3-N1	VP-D2-N1	所以自己对自己好点	所以自己好点	对自己	4	PP-D3-N2	VP-D2-N2
不过我在你后面	不过我在	你后面	NP-D3-N3	VP-D2-N2	要不你就直接传手机咯	要不你就直接传咯	手机	7	NP-D5-N3	VP-D4-N4
你的店址在哪里	店址在哪里	你的	DNP-D3-N0	NP-D2-N0	她也是放弃了孩子的上课	她也是放弃了上课	孩子的	6	DNP-D6-N0	NP-D5-N2
这个互惠生的签证很难办	这个签证很难办	互惠生的	DNP-D3-N1	NP-D2-N0	男孩子的我家很多	我家很多	男孩子的	0	DNP-D3-N0	NP-D2-N0
同学之间没有那多客套	同学之间没有	那多客套	NP-D3-N3	VP-D2-N1	我在看下大屏幕	我在看下	大屏幕	4	NP-D4-N2	VP-D3-N2
这个网站靠谱么	网站靠谱么	这个	DP-D4-N0	NP-D3-N0	有些事情解释不清楚	事情解释不清楚	有些	0	DP-D3-N0	NP-D2-N0
只是这个东西是一样的	只是东西是一样的	这个	DP-D4-N1	NP-D3-N1	楼顶各种小花园	楼顶小花园	各种	2	DP-D4-N0	NP-D3-N1
你的那款不能	那款不能	你的	DNP-D3-N0	NP-D2-N0	师傅的理解力是超常的	理解力是超常的	师傅的	0	DNP-D4-N0	NP-D3-N0
这个是另外一个	这个是	另外一个	DP-D3-N2	VP-D2-N1	但我每天都会关注你的签名	但我都会关注你的签名	每天	2	DP-D3-N2	VP-D2-N2
她前一段时间在幼儿园打工	她时间在幼儿园打工	前一段	DP-D4-N0	NP-D3-N1	这个作者挺好的	作者挺好的	这个	0	DP-D4-N0	NP-D3-N0
鸡蛋盒的圣诞树不错	的圣诞树不错	鸡蛋盒	NP-D4-N0	DNP-D3-N0	主要现在外面的东西太不放心了	主要现在的东西太不放心了	外面	4	NP-D4-N0	DNP-D3-N2
你昨儿个晚上又做贼去了	你又做贼去了	昨儿个晚上	NP-D3-N1	VP-D2-N1	我刚给那个男孩说了	我刚给说了	那个男孩	3	NP-D4-N2	VP-D2-N1
我刚才给他发信息他没有回应	我刚才发信息他没有回应	给他	PP-D4-N2	VP-D3-N1	之前结核在那边治疗的	之前结核治疗的	在那边	4	PP-D4-N2	VP-D3-N2
你看我身边的老乡	你看老乡	我身边的	DNP-D4-N0	NP-D3-N2	外部压力是内部调整的机遇	外部压力是机遇	内部调整的	5	DNP-D4-N0	NP-D3-N3
你不知道他的凶样	你不知道	他的凶样	NP-D4-N2	VP-D3-N2	我知道是么都能等只有孝水不能等	我知道都能等只有孝水不能等	是么	3	NP-D5-N0	VP-D2-N1
你再看一次我的提问	你再看一次	我的提问	NP-D4-N3	VP-D3-N2	你不知道他的凶样	你不知道	他的凶样	4	NP-D4-N2	VP-D3-N2
你那之前就可以	你就可以	那之前	LCP-D3-N1	VP-D2-N1	一个人十分多钟左右	一个人	十分多钟左右	3	LCP-D3-N2	VP-D2-N1
我也有过这样的经历	我也有过经历	这样的	DNP-D5-N0	NP-D4-N3	主任的机器空着	机器空着	主任的	0	DNP-D3-N0	NP-D2-N0
我带点小不点的小衣架	我带点小衣架	小不点的	DNP-D4-N1	NP-D3-N2	现在的都是人力公司外派	都是人力公司外派	现在的	0	DNP-D3-N0	NP-D2-N0
我那时候也有	我也有	那时候	NP-D3-N1	VP-D2-N1	万事不以换字为目的	万事不以为目的	换字	4	NP-D4-N4	VP-D2-N1
人人都在为奥运作准备	人人都在作准备	为奥运	PP-D4-N2	VP-D3-N3	你跟他们说我们有瓶他们就给换了	你说我们有瓶他们就给换了	跟他们	1	PP-D4-N1	VP-D3-N1
我跟隔壁的用的一根网线	我跟用的一根网线	隔壁的	NP-D4-N1	PP-D3-N1	我在看看电影在办公室	我在看看电影在	办公室	7	NP-D5-N2	PP-D4-N3
官方就需要这样的代表	官方就需要代表	这样的	DNP-D5-N0	NP-D4-N2	我同事说我的外套都没型	我同事说外套都没型	我的	4	DNP-D5-N0	NP-D4-N0
女性撑起半边天	女性撑起	半边天	NP-D3-N2	VP-D2-N1	同学之间没有那多客套	同学之间没有	那多客套	6	NP-D3-N3	VP-D2-N1
只不过大部分人有些特殊需求	只不过大部分人有	些特殊需求	NP-D3-N4	VP-D2-N2	我在办公室	我在	办公室	2	NP-D3-N2	VP-D2-N1
那是教育的问题	那是问题	教育的	DNP-D4-N0	NP-D3-N2	我看了一下牌子比费城的多	我看了一下牌子比多	费城的	8	DNP-D5-N1	NP-D4-N5
你还有喜剧天赋了列	你还有了列	喜剧天赋	NP-D5-N2	VP-D4-N2	这个有可能的	这个有的	可能	3	NP-D4-N2	VP-D3-N1
那你明后天回家了再劝劝你妈妈列	那你回家了再劝劝你妈妈列	明后天	NP-D5-N0	VP-D4-N2	理工科主要是逻辑	理工科主要是	逻辑	6	NP-D4-N2	VP-D3-N2
这么多年的朋友搞得跟个外人似得	这么多年的朋友搞得跟似得	个外人	NP-D4-N4	VP-D3-N4	我预约了心脏彩超	我预约了	心脏彩超	4	NP-D3-N3	VP-D2-N1
我发离线文件吧	我发吧	离线文件	NP-D4-N2	VP-D3-N1	你是把它当垃圾我把它当宝	你是把它当我把它当宝	垃圾	5	NP-D7-N2	VP-D6-N1
主任的机器空着	机器空着	主任的	DNP-D3-N0	NP-D2-N0	你那边应该就是保洁的了	你那边应该就是了	保洁的	7	DNP-D6-N0	NP-D5-N2
那你以后的打算是啥阿	那你打算是啥阿	以后的	DNP-D4-N2	NP-D3-N1	他一般不参加我的活动	他一般不参加活动	我的	6	DNP-D5-N0	NP-D4-N3
以前我每天早上都路过的	以前我都路过的	每天早上	NP-D4-N2	VP-D3-N2	我木有钱钱起	我木有起	钱钱	3	NP-D3-N2	VP-D2-N1
你在国外课题做的怎样了	你在做的怎样了	国外课题	NP-D4-N1	PP-D3-N1	她的比我的好弄	她的比好弄	我的	3	NP-D4-N3	PP-D3-N1
现在这个社会太复杂了	现在社会太复杂了	这个	DP-D3-N1	NP-D2-N0	这个网站我邻居家就开这个的	网站我邻居家就开这个的	这个	0	DP-D4-N0	NP-D3-N0
星期六的票光了	票光了	星期六的	DNP-D3-N0	NP-D2-N0	你说你那里的算便宜了吧	你说算便宜了吧	你那里的	2	DNP-D6-N0	NP-D5-N0
他远程指挥他们的人	他远程指挥人	他们的	DNP-D5-N0	NP-D4-N2	我最近和公司的人有些矛盾	我最近和人有些矛盾	公司的	4	DNP-D5-N0	NP-D4-N2
我在看看电影在办公室	我在看看电影	在办公室	PP-D4-N3	VP-D3-N2	或者我跟老师联系一下	或者我联系一下	跟老师	3	PP-D3-N1	VP-D2-N2
新科技服务老传统	新科技服务	老传统	NP-D3-N3	VP-D2-N1	我先打探着消息	我先打探着	消息	5	NP-D4-N3	VP-D3-N2
你总是能看到营销的本质	你总是能看到本质	营销的	DNP-D6-N0	NP-D5-N1	你要根据我们模块上的接口来配置	你要根据接口来配置	我们模块上的	4	DNP-D6-N0	NP-D5-N1
我我很很注意到一个现象	我我很很注意到现象	一个	QP-D5-N2	NP-D4-N2	她一个人带个孩子也蛮造业	她人带个孩子也蛮造业	一个	1	QP-D5-N0	NP-D4-N1
她的比我的好弄	她的比好弄	我的	NP-D4-N3	PP-D3-N1	她对历史也蛮感兴趣的	她对也蛮感兴趣的	历史	2	NP-D5-N1	PP-D4-N1
这领导说不定哪天就变了的	这领导说不定就变了的	哪天	DP-D4-N3	VP-D3-N1	他老说有些人的性格要改了	他老说人的性格要改了	有些	3	DP-D8-N0	VP-D3-N2
网上有房型图	网上有	房型图	NP-D3-N2	VP-D2-N1	事情是这样滴	事情是滴	这样	3	NP-D4-N2	VP-D3-N1
我这一直到年前都要疯滴	我这都要疯滴	一直到年前	PP-D4-N2	VP-D3-N1	女生寿命比男生长	女生寿命长	比男生	4	PP-D3-N2	VP-D2-N2
他是退工资的吧	他是退吧	工资的	NP-D5-N1	VP-D4-N2	你要是个男的就好了	你要是就好了	个男的	3	NP-D5-N2	VP-D4-N2
各有各的好吧	各有好吧	各的	DNP-D5-N0	NP-D4-N2	我老实实地照你的方配的	我老实实地照方配的	你的	6	DNP-D7-N0	NP-D6-N1
我晚上在火车上睡不好	我晚上在睡不好	火车上	LCP-D4-N1	PP-D3-N2	钱对她来说很重要	钱对很重要	她来说	2	LCP-D4-N1	PP-D3-N1
我的名字霸气吧	名字霸气吧	我的	DNP-D4-N0	NP-D3-N0	我的空间里面的相册中你看看	相册中你看看	我的空间里面的	0	DNP-D4-N0	NP-D3-N0
我一天见不到儿子	我见不到儿子	一天	QP-D3-N1	VP-D2-N1	但是他们只租一个	但是他们只租	一个	6	QP-D4-N2	VP-D3-N3
我一点多到他四点以后才能来	我到他四点以后才能来	一点多	NP-D4-N1	VP-D3-N1	伟大哥待会儿再带盒熏鱼	伟大哥待会儿再带	盒熏鱼	8	NP-D5-N3	VP-D4-N5
嗯最后一轮是跟总经理	嗯最后一轮是	跟总经理	PP-D3-N4	VP-D2-N2	而且你的字还写的比我好	而且你的字还写的好	比我	8	PP-D5-N1	VP-D4-N6
我路痴一个捏	我路痴捏	一个	QP-D5-N1	NP-D4-N1	所以技术人员一般都拿不了多少钱	所以技术人员一般都拿不了钱	多少	12	QP-D5-N3	NP-D4-N3
自己做了一份	自己做了	一份	QP-D3-N3	VP-D2-N1	这是一段对话	这是对话	一段	2	QP-D4-N0	VP-D2-N1
我要向你学习	我要学习	向你	PP-D4-N0	VP-D3-N2	你可能要比这个早吧	你可能要早吧	比这个	4	PP-D6-N0	VP-D5-N1
一次性投资可以坚持五年	一次性投资可以坚持	五年	QP-D4-N3	VP-D3-N3	或者你删除再试一次	或者你删除再试	一次	7	QP-D5-N2	VP-D4-N2
那你俩不是跟天气他们差不多	那你俩不是跟差不多	天气他们	NP-D6-N1	PP-D5-N0	人人都在为奥运作准备	人人都在为作准备	奥运	5	NP-D5-N1	PP-D4-N2
你那之前就可以	你就可以	那之前	LCP-D3-N1	VP-D2-N1	我只能给你问问工程上的同事	我只能给你问问的同事	工程上	7	LCP-D8-N0	VP-D5-N1
我觉得我有时间得好好给你上个课	我觉得我有时间得好好给你上	个课	NP-D8-N4	VP-D7-N3	我今天给不了你	我给不了你	今天	1	NP-D3-N1	VP-D2-N1
真的俩人笑的灿烂如花	真的俩人笑的灿烂	如花	PP-D4-N3	VP-D3-N5	你们一家的照片比我的还多	你们一家的照片还多	比我的	7	PP-D3-N3	VP-D2-N1
我很少和她私聊	我很少私聊	和她	PP-D3-N2	VP-D2-N1	我在这都吃胖了	我都吃胖了	在这	1	PP-D3-N1	VP-D2-N1
只是这个东西是一样的	只是东西是一样的	这个	DP-D4-N1	NP-D3-N1	我还在那家电力公司	我还在电力公司	那家	3	DP-D5-N0	NP-D4-N2
哎我今天中午也没睡觉	哎我也没睡觉	今天中午	NP-D3-N2	VP-D2-N2	响马闯天涯	响马闯	天涯	3	NP-D3-N2	VP-D2-N1
我是在我的基础上改的	我是在改的	我的基础上	LCP-D6-N1	PP-D5-N0	钱对她来说很重要	钱对很重要	她来说	2	LCP-D4-N1	PP-D3-N1
那里有没有华人同事	那里有没有	华人同事	NP-D3-N2	VP-D2-N1	你租我现在这个房间	你租	我现在这个房间	2	NP-D3-N2	VP-D2-N1
